,0
452,"KT그룹, 2018년 하반기 채용 시행…야놀자 계열사, '늦캉스..."
453,"KT그룹, 하반기 공개채용 시작..500명 뽑는다"
454, KT 2019년 주요 임원 승진자 명단
455,아세안 찾은 韓 2금융권..투입대비 낮은 순익 '한계' 벗나
456, KT
457,"KT, 5G 중심 조직개편·임원인사 단행"
458,"KT 임원인사, 김인회 비서실장 사장 승진 등···5G 중심 조직정비..."
459," 서준희  사장 ""앞서가는 핀테크로 시장 선도"""
460, KT
461, 
462,"BC, 업계 첫 QR코드로 결제"
463,"변승현 PT.  아시아퍼시픽 법인장 ""2017년, 토종 ..."
464, KT
465,(인사)KT
466,'주 52시간 3개월' 서울 광화문 직장인 근무시간↓..여가 매출↑
467,"KT, 정기 조직개편 및 임원승진 시행"
468, KT
469, KT
470, KT 및 그룹사 임원인사 전체 명단
471,KT=인사
472,주52시간 근무로 광화문 직장인 근로시간 55분 감소
473,"주 52시간 근무제 3개월""광화문 직장인 평균 근무시간 55분 감소"""
474,이노베이션리더/이강태  대표
475,주52시간 시행 3개월..도심 직장인 근무시간 55분 줄었다
476," 적과의 동침..카카오뱅크, 네이버와 사업 전격 제휴"
477,(인사) KT
478,주52시간..광화문 식당 저녁매출 10% 줄었다
479,",대규모 조직개편 및 인사 단행"
480,"""주52시간 근무 도입 3개월..서울시 여가활동 매출 9.2%↑"""
481, KT
482, KT
483, KT그룹
484, KT
485,"주52시간 3개월, 직장 근무시간 '줄고' 여가활동 매출 '늘고'"
486, KT
487, KT 및 그룹사
488, KT
489,광화문 식당·술집 매출 15%↓.. '회사 근처 한잔' 줄었다
490,종로 광화문 일대 직장인 하루 근무시간 55분 단축
491, KT
492, KT
493,<인사> KT
494,"주52시간 도입 3개월, 평균근무 '광화문·판교↓ 가산↑'"
495, KT
496, KT
497,KT
498,(인사)KT
499,KT 2019 정기임원 인사 
500,", 대대적 조직개편 단행"
501,"주52시간 도입, 종로·광화문 직장인 근무시간 55분 감소"
502,PAY '춘추전국시대'
503, KT 임원승진 外
504,지자체가 포문 연 'PAY 춘추전국시대'
505, KT
506, KT
507, KT 그룹
508,"주52시간 도입 이후..""광화문 직장인 근무시간, 일평균 55분 줄어"""
509,KT
510,", 퓨처센터 개관"
511,"주 52시간제 이후, 광화문 업무시간 '줄고' vs 가산단지 '늘어'"
512,"주52시간 도입 석 달..""근무시간 줄고 여가 씀씀이 커졌다"""
513,수수료 적격비용 재산정 발표 임박…주요 쟁점은
514,Blackpink rocks Olympic arena
515,'주52시간 근무제' 도입 3개월.. 서울시 여가 활동 매출 9.2%↑
516, CEO에 이강태 전 하나SK 사장
517, 수수료 없는 '서울페이'..성공 가능성은?
518,"주 52시간 도입 3개월..""광화문 직장인 근무시간 55분 감소"""
519,주52시간 근무로 광화문 직장인 근로시간 55분 감소
520,주52시간 100일.. '광화문 vs 가산단지' 근무시간이
521,광화문 직장인 근무시간 55분 줄고..벤처 밀집 가산동은 되레 5분 늘어
522,", 경영효율화·리스크 관리 강화 초점 조직개편"
523,주52시간제 이후 광화문 직장인 평균 근무시간 55분 줄어
524,직장인 근무시간 55분 줄고 술 소비량도 15%나 줄었다
525,"LG CNS, 주전산시스템 교체 사업 조기 완료"
526,'주 52시간 3개월'..광화문 직장인 근무시간↓여가 매출↑
527,주52시간 근무 도입 후..광화문 직장인 근로시간 감소↓·가산은 증...
528,", KS규격 모바일 원천기술 무상공유"
529,주52시간제 도입 3개월...근무시간 줄고 귀가해 '소주 한잔'
530,
531, KT 2019년 임원인사
532,", 조직슬림화 차원 대대적 '조직 개편'"
533,주 52시간제 이후 광화문 직장인 근무시간 55분 줄어..여가활동 소...
534,주52시간제 도입 효과도 결국 부익부 빈익빈
535,", 印尼 만디리銀과 합작사 설립 양해각서"
536," , 교통할인 결제 오류 5년 뒤에나 알았다"
537,"유비벨록스,  IC칩 공급 계약 체결"
538,"'주 52시간' 도입 3개월..""광화문 직장인 근무시간 55분↓"""
539, KT
540,"유안타증권, 수익성·안전성 높인 ‘홈런ELS 2종..."
541, “모바일·정보 보안 강화”
542, 신임 사장에 이강태 전 하나SK 사장
543,
544,<8>장석호  연구소장
545,금융회사 58곳 하반기 4600명 채용.. 6개 은행 2400명 뽑는다
546, “비자 공정위 제소하겠다”
547,", 차세대 프로젝트 발진"
548,", 비상상황 대비한 BCP 훈련 실시"
549,"업계, 경영실적 부진에도 하반기 ‘채용 보따리’ 풀었다"
550,오늘의 간추린 키뉴스 (2018.11.15)
551,", 조직개편 및 인사이동 단행"
552,주 52시간 도입 효과..서울 광화문 직장인 근무시간 하루 55분↓
553, 
554, 본부장제 중심 조직개편
555,"-LG CNS, 해외 결제서비스 나선다"
556,"제주삼다수·BC, 브랜드 파워 '넘..."
557,"업계 ""최악의 상황…부가서비스 없애고 구조조정"" 발동동"
558,광화문 직장인 하루 근무시간 55분 줄어
559, 국세청ㆍ
560,"금융당국,  차세대시스템 사업 불공정행위에 '철퇴'"
561,하나된 KT· 수수료 해결 모델?
562,"-인롄, 신용 포럼 개최"
563,
564,"KT, 필리핀 시골학교에 ICT 희망교실"
565,
566, 
567,
568,"""사, 수수료 인하 후 영업이익 26.6% 감소"""
569," 승인지연 ""시스템 버그 때문"""
570,"‘ 명세서’ 위장 공격 급속 확산… ‘내 PC, 좀비된다’"
571,"KT,  지분 20% 인수"
572,-용산전자상가 업무제휴
573,2018 was Choi Hye-jin’s year
574,", 메인프레임 버리고 유닉스로 차세대 재추진"
575,", 인사·조직개편 단행"
576,"­LG CNS, 해외 결제서비스 시장 공동 공략"
577,"장형덕  사장 ""세계최고 사 도약"""
578,하반기 채용 올가이드-스펙보다 직무적성·AI 면접 대비 '필수'
579,"주 52시간 도입 3개월..""광화문 직장인 근무시간 55분 감소"""
580,", 정보보안실 신설"
581,"KT인수 앞둔 , “모바일사업부 권한 강화”"
582,"이강태 전 하나SK 사장,  대표이사로 내정"
583,㈜ 신입사원 공채
584,
585,", 정보보안실 신설"
586, -
587,(상보)
588,"MSTR, 한국 고객 120곳 확보…공공시장 공략 강화"
589, 세계는 지금 ‘현금 없는 사회’로 진화 중
590, ‘황창규의 남자’ 환 사장 첫 난관에 쏠린 눈
591, 
592, 한국청소년활동진흥원 외
593," 블랙핑크, 숨겨둔 매력 탈탈 털어낸 단독 콘서트 성료 ‘ft..."
594,  外
595, ⑭ 장형덕  사장
596,"간편결제, 어디로 가나"
597, KT그룹·주택도시보증공사 外
598,"영동난계국악축제, 빅데이터 축제대상 '최우수상' 수상"
599,‘제로페이’ 잘 돌아갈지… “우려 증폭”
600,'DT'시대 이끄는 데이터 전문기업 우뚝
601,  차기 사장 이종호 외
602,"-인롄, 신용 포럼 개최"
603,", 해외 지불결제시장 진출"
604," 차세대 프레임워크, 큐로컴 품으로"
605,<인사>
606,<인사> 
607,"SK C&C-LG CNS, 750억 한은 차세대시스템 놓고 '격돌'"
608,  ; 국세청
609,", 비상상황 대비한 BCP 훈련 실시"
610,", 고객패널 ‘BC 네비게이터’ 모집"
611," 일시적 결제 불능, 금융당국 긴장"
612,", 조직개편 및 인사 단행"
613, SKT와 로밍 제휴
614,", 18일까지 신입 채용"
615, 결제 '먹통' 이유는…'타임아웃'
616,  ; 안전행정부 ; 법무부 등
617,  정기 인사
618,11월19일 인사
619,<1>CEO는 IT를 잘 알아야한다(1)
620, 영동 난계국악축제 빅데이터 축제대상 받아
621,
622," 영업 '홍일점' 총괄임원 전경혜  영업부문장 ""통신·..."
623,", 가맹점 서비스 차별화"
624, 대표 이강태씨
625,"사 ""빅데이터 정확도 높여라"" IT 인력 확충"
626,'꿀 음색'으로 '태양-나만 바라봐' 커버한 블랙핑크 로제 무대
627,", 다문화 가정에 사랑의 PC 전달"
628,"이강태 前하나SK 사장,  대표이사 내정"
629,"KT의  대표, 현 사장-KT 출신 `2파전`"
630,"신임 장형덕 사장 "", '월드 베스트'로 키우겠다"""
631, “오감 자극 신용 쓰세요”
632,", ‘와이즈비즈’ 서비스 영역 확대"
633,""", 세계최고 신용사로"""
634,"시터스, 와 마케팅"
635,"사 디지털 전환, 인력 구조조정으로 속도"
636, 조직개편..`모바일·정보보안 강화`
637,"서준희  사장 취임 1년..""편안(便安)한 간편결제로 핀테크 ..."
638, `3G 모바일 IC`
639,"전자랜드, ‘창립 30주년 전국 동시 세일’ 진행…홈플러..."
640, “핀테크의 근간은 IT가 아닌 금융”
641,", 국내 첫 ‘BC파트너스’ 론칭"
642,", ETRI와 모바일 결제 MOU 체결"
643,
644,",  퓨처 센터 개관"
645,", 다문화 가정에 '사랑의 PC 500대' 전달"
646,", '보안'에 역점 둔 조직개편 단행"
647, 인터넷뱅킹도 안하는데 모바일에만 혜...
648,카카오페이 공세에 금융권 반격
649, 본부장제 중심 조직개편
650, 
651, 낮 한때 일부 지역에서 결제 마비
652, “네이버에서 내역 조회 하세요”
653,"KT,  지분 인수. 10일 이사회서 의결"
654, 사장에 이종호 KT캐피탈 사장 확정적
655,"제로페이 공세에... BC·신한·롯데, 'QR코드결제' 연합전선"
656," 간편결제 춘추전국시대, 사 생존전략은"
657,", 차세대시스템 우선협상자 '한국 IBM' 선정"
658,"장형덕 사장 "" 세계적 브랜드로 재탄생"""
659,"Mercedes-Benz, KT jointly develop EV charging station for EQ brand"
660, 
661,", 본부장 중심 책임경영 조직개편"
662, KT그룹
663, ‘통합 BCGPS’ 오픈
664,(37)박영식  상무
665,"장형덕  사장 ""세계 최고 사 되자"""
666,"LG CNS,  전산시스템 조기 개통"
667,거스름돈 없이 간편하게…전통시장에 부는 '스마트 바람'
668,"이종호  사장 ""통신+ 서비스 발굴할 것"""
669,KT “ 인수 검토 중”
670, 조직개편… 5개 본부제 전환
671, 
672,", 금융권 최초 ISO 27001 인증"
673,", 다문화 가정에 사랑의 PC 500대 기증"
674, KT그룹
675, 사장에 이종호 KT캐피탈 사장 확실시
676, KT
677,최대위기 직면 사…연말 '명퇴 칼바람' 부나?
678, KT그룹
679," 공정거래위원회, KT그룹"
680, KT그룹
681, KT그룹
682,"뮤지컬 '라이온 킹' 인터내셔널 투어, 11월 7일 대구 개막!"
683,", 全업무영역 ISO 27001 인증 획득"
684,"사, 홍보·IT·재무·영업 파트 주52시간 적용 고심"
685,", 공항 라운지 동반 1인 무료 입장 이벤트"
686,", 全 업무영역 ISO 27001 인증 획득"
687,<인사> KT그룹
688,"교보생명 차세대 'V3', 사실상 내년 2월 가동으로…"
689," ""비자 과태료 부과에 11개 회원사 공동 대응할 것"""
690,"장혁덕 사장 "" 3년내 상장"""
691,
692,", 대구 신교통 사업 추진"
693,부산시정 화두는 '일자리 만들기'
694,"KG모빌리언스, 와 제휴로 모바일결제 서비스 확대"
695,", 재해복구센타 구축 완료"
696, 
697,", 스마트폰 애플리케이션 서비스"
698,", 25살 생일 맞이 이벤트 개최"
699, 결제가 안되네? 고객들 큰 불편
700,", 인턴사원 채용"
701," 한때 승인 장애...""사용자 폭주"""
702,"LG CNS, 작년 IT서비스 금융사업 '선두'"
703,"1년새 3배 성장 간편결제·송금, 패권은 누가?"
704,", '보안ㆍ모바일' 강화한 조직개편 단행"
705,사 'IT시스템 혁신' 효과
706, 차세대 프레임워크 수주전 '티맥스vs 큐로컴'
707,"KT ""발급 관심 없어… 지분인수 긍정적 """
708,
709,
710,"KB국민, 'KB국민 더 이지 ' 선봬"
711, 사장에 이종호 KT캐피탈 사장.…사추위 만장일치 추대(종합)
712,"LG CNS, NH농협생명 ‘IFRS 17’ 수주...“금융권 IT 강자 입증”"
713,"BC, 업계 최초 ‘사업연속성관리 국제인증(ISO 22301)' 획득"
714, Gov’t plans own payment system
715,"BC, 재난∙재해에도 '업무중단' 없다!"
716,Cred bureau at center of IP infringement allegation
717,", 업계 최초 SMS로 상담시작"
718,"BC, 사업연속성관리 국제인증 획득"
719,차세대 금융IT..9000억 시장 '주인공'은 누구?
720,"BC, ‘사업연속성관리 국제인증’ 획득"
721,"'금융IT' LG CNS 독주..SK㈜ C&C, 우리은행으로 반전 노려"
722,"BC, 재해·재난에도 정상 서비스 제공하는 국제인증 획득"
723,BC '사업연속성관리시스템' 국제 인증
724," 재난에도 업무 가능...BC, 업계▲최초▲‘사업..."
725,
726,"FIDO 얼라이언스, 퍼블릭 세미나 서울 개최"
727,'커넥티드 카' 시장에 뛰어든 ICT업계..경쟁 본격화
728,
729, 통신사들이 블록체인에 꽂히는 이유는?
730,"BC, 업계 최초 ‘사업연속성관리 국제인증’ 획득"
731,", 포인트 복권제 시행"
732,300명 뽑는 KT공채서 AI분야 독학해서 응시해도 되나?
733,"BC, 재난∙재해에도 서비스 제공...업계 최초 국제인증 받아"
734,  外
735, 
736,"BC, ‘사업연속성관리 국제인증(ISO 22301)’ 획득"
737,
738,", 업계 최초 BCP 모의훈련 실시"
739,", 인천공항에 라운지 오픈"
740,"KT, 하반기 500명 뽑는다"
741,", 9월 18일(월)까지 2017년 하반기 신입사원 모집"
742,핸디소프트  관리시스템 구축
743,"대우증권,  등 금융권 채용 잇따라"
744,"KT, 미디어 콘텐츠 매출 전년비 7.61%…무선매출은 감소"
745,"BC, ‘사업연속성관리 국제인증’ 획득…위기상황에도 서비스 ..."
746," 경영을 살리는 IT, IT를 살리는 경영2 등"
747,"LG CNS, BC·국민·농협 시스템 '싹쓸이'"
748, 
749,"LG CNS, NH농협생명 150억 IFRS17 사업 수주"
750,
751, 대대적 조직개편…이사보 제도 신설 등
752,40년 부침 딛고 성장 이어온 신용.. 정부 규제·간편결제 확산...
753,‘ 이용대금 명세서’ 위장 악성코드 주의!
754,"장형덕  사장, 비자 한국 수수료 인상에 의원직 사퇴"
755,
756,"LG-노텔, 에 기존 전화기 활용 UC 구축"
757," 전북銀, 보이스피싱 막고 감사장 받아 外 대구·경남"
758,", 국내 최초 IC 발급운영 프로그램 개발"
759, 웨딩&혼수 박람회 개최
760,<인사>통일부 현대상선  등
761,
762,"LG데이콤, 와 모바일 금융조회 서비스"
763, 경영지원부문장 이강혁 외
764,"LG CNS, 150억 규모 NH농협생명 IFRS 17 시스템 수주"
765, 취업성공기  박민수씨
766,"황창규 KT 회장, “5G로 세상 바꾸는 국민기업 만들자”"
767,", 부사장에 이강혁,최희섭씨"
768,"LG CNS, NH농협생명 IFRS 17 시스템 구축 착수"
769, 정기인사
770,"KT, 5개 그룹사 수장 교체.. BC 사장에 환 임명"
771,"KT 황창규 회장, 4차 산업혁명 선도 의지 천명 “5G로 세상을 바꾸..."
772,"LG CNS, 150억원 규모 NH농협생명 IFRS 17 사업 수주"
773," KT 황창규 회장 “4차 산업혁명 선도, 5G로 세상 바꾸는 ..."
774,", 국가고객만족도 3년 연속 1위"
775,"<초점>LG-SK, 국민은행 ‘더 케이’ 목장의 혈투??"
776,"라온시큐어, '시큐업 세미나' 통해 FIDO2 및 블록체인 전망 선보여"
777,  외
778,황창규 KT회장의 다짐...“5G로 세상 바꾸는 국민기업 만들자”
779,"라온시큐어, 블록체인·FIDO 기반 인증 서비스 세미나 개최"
780, 
781,<인사> 총리실··하나대투증권 외
782,", 대구 신교통 사업 우선 협상 대상자 선정"
783,", 문화멤버십 특화서비스 ‘라운지 라이프’ 개발"
784,"코스콤-, 빅데이터 사업 ‘맞손’"
785,"황창규 회장 ""5G 중심, 세상 바꾸는 KT 되자"""
786," SK네트웍스, 무역에서 '모빌리티·홈케..."
787, 
788,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
789,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
790,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
791,"LG CNS·한국IBM,  정보시스템 우선 협상"
792,KT “5G로 세상을 바꾸는 국민기업 만들자”
793,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
794,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
795,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
796,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
797, 퓨처센터 개관
798,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
799,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
800,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
801,"LG CNS·한국IBM,  정보시스템 우선 협상"
802,KT “5G로 세상을 바꾸는 국민기업 만들자”
803,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
804,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
805,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
806,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
807, 퓨처센터 개관
808,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
809,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
810,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
811,"LG CNS·한국IBM,  정보시스템 우선 협상"
812,KT “5G로 세상을 바꾸는 국민기업 만들자”
813,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
814,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
815,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
816,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
817, 퓨처센터 개관
818,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
819,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
820,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
821,"LG CNS·한국IBM,  정보시스템 우선 협상"
822,KT “5G로 세상을 바꾸는 국민기업 만들자”
823,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
824,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
825,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
826,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
827, 퓨처센터 개관
828,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
829,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
830,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
831,"LG CNS·한국IBM,  정보시스템 우선 협상"
832,KT “5G로 세상을 바꾸는 국민기업 만들자”
833,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
834,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
835,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
836,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
837, 퓨처센터 개관
838,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
839,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
840,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
841,"LG CNS·한국IBM,  정보시스템 우선 협상"
842,KT “5G로 세상을 바꾸는 국민기업 만들자”
843,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
844,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
845,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
846,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
847, 퓨처센터 개관
848,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
849,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
850,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
851,"LG CNS·한국IBM,  정보시스템 우선 협상"
852,KT “5G로 세상을 바꾸는 국민기업 만들자”
853,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
854,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
855,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
856,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
857, 퓨처센터 개관
858,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
859,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
860,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
861,"LG CNS·한국IBM,  정보시스템 우선 협상"
862,KT “5G로 세상을 바꾸는 국민기업 만들자”
863,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
864,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
865,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
866,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
867, 퓨처센터 개관
868,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
869,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
870,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
871,"LG CNS·한국IBM,  정보시스템 우선 협상"
872,KT “5G로 세상을 바꾸는 국민기업 만들자”
873,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
874,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
875,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
876,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
877, 퓨처센터 개관
878,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
879,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
880,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
881,"LG CNS·한국IBM,  정보시스템 우선 협상"
882,KT “5G로 세상을 바꾸는 국민기업 만들자”
883,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
884,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
885,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
886,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
887, 퓨처센터 개관
888,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
889,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
890,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
891,"LG CNS·한국IBM,  정보시스템 우선 협상"
892,KT “5G로 세상을 바꾸는 국민기업 만들자”
893,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
894,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
895,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
896,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
897, 퓨처센터 개관
898,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
899,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
900,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
901,"LG CNS·한국IBM,  정보시스템 우선 협상"
902,KT “5G로 세상을 바꾸는 국민기업 만들자”
903,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
904,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
905,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
906,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
907, 퓨처센터 개관
908,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
909,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
910,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
911,"LG CNS·한국IBM,  정보시스템 우선 협상"
912,KT “5G로 세상을 바꾸는 국민기업 만들자”
913,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
914,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
915,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
916,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
917, 퓨처센터 개관
918,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
919,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
920,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
921,"LG CNS·한국IBM,  정보시스템 우선 협상"
922,KT “5G로 세상을 바꾸는 국민기업 만들자”
923,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
924,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
925,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
926,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
927, 퓨처센터 개관
928,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
929,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
930,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
931,"LG CNS·한국IBM,  정보시스템 우선 협상"
932,KT “5G로 세상을 바꾸는 국민기업 만들자”
933,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
934,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
935,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
936,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
937, 퓨처센터 개관
938,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
939,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
940,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
941,"LG CNS·한국IBM,  정보시스템 우선 협상"
942,KT “5G로 세상을 바꾸는 국민기업 만들자”
943,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
944,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
945,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
946,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
947, 퓨처센터 개관
948,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
949,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
950,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
951,"LG CNS·한국IBM,  정보시스템 우선 협상"
952,KT “5G로 세상을 바꾸는 국민기업 만들자”
953,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
954,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
955,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
956,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
957, 퓨처센터 개관
958,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
959,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
960,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
961,"LG CNS·한국IBM,  정보시스템 우선 협상"
962,KT “5G로 세상을 바꾸는 국민기업 만들자”
963,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
964,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
965,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
966,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
967, 퓨처센터 개관
968,"KT, 초당 10만 거래 처리 ID 네트워크로 블록체인 플랫폼 선점 나섰다"
969,"장형덕 전 국민은행 감사,  신임 대표이사 내정"
970,황창규 KT 회장 “5G로 세상을 바꾸는 국민기업 만들자”
971,"LG CNS·한국IBM,  정보시스템 우선 협상"
972,KT “5G로 세상을 바꾸는 국민기업 만들자”
973,KT 황창규 회장 “5G로 세상을 바꾸는 국민기업 만들자”
